sample_index,unit_id,utterance_id,law_number,document_uri,annotation_id,concept_status,concept_id,proposed_concept,stance,start_char,end_char,evidence_text,justification
156,utt_51df79529d233ae27220::p0001-p0003,utt_51df79529d233ae27220,21735,http://datos.bcn.cl/recurso/cl/documento/704058,llm_000,in_codebook,conciencia_costos,,support,316,418,"De nosotros depende que no se repita la historia, porque los costos no los puede seguir pagando Chile.","{""alternatives"":[],""coding"":""La oración usa la imposibilidad de que Chile siga asumiendo los costos como razón para evitar repetir reformas; convierte el costo de la reforma en una restricción normativa, no en una mera mención."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""El hablante respalda limitar o impedir una reforma cuya carga de costos recaería nuevamente en Chile, por lo que apoya la idea de que la expansión evaluada es demasiado costosa."",""uncertainty"":""No se especifica si los costos son fiscales o administrativos ni se afirma directamente qué componente de la reforma actual los genera; la referencia también puede aludir a consecuencias generales de reformas anteriores.""}"
159,utt_51df79529d233ae27220::p0006-p0008,utt_51df79529d233ae27220,21735,http://datos.bcn.cl/recurso/cl/documento/704058,llm_000,in_codebook,igualdad_universalismo,,support,0,120,"Hoy existe un castigo a la maternidad que urge corregir, pero de verdad y no con la letra chica que propone el gobierno.","{""alternatives"":[{""concept_id"":""identidad"",""reason"":""Aunque se refiere a las mujeres, la razón no es priorizar a un grupo por pertenencia, sino corregir una desigualdad de género.""}],""coding"":""La cita identifica una penalización asociada a la maternidad y exige corregirla, tratándola como una brecha de género que debe ser abordada por la política previsional."",""context_evidence"":[],""criterion_reference"":""include:3"",""stance"":""Apoya que la protección corrija brechas de género y se otorgue de manera igualitaria, conforme al ancla del concepto."",""uncertainty"":""La cita no utiliza literalmente la palabra igualdad; la codificación depende de interpretar el castigo a la maternidad como una brecha de género y no como una mera descripción.""}"
159,utt_51df79529d233ae27220::p0006-p0008,utt_51df79529d233ae27220,21735,http://datos.bcn.cl/recurso/cl/documento/704058,llm_001,in_codebook,ineficiencia_estado,,support,347,387,Un inversor estatal genera desconfianza.,"{""alternatives"":[{""concept_id"":""prevision_como_mercado"",""reason"":""El fragmento rechaza la administración estatal, pero la razón explícita es la desconfianza en el Estado, no una defensa de la competencia, la gestión privada o el lucro.""}],""coding"":""La desconfianza en un inversor estatal se utiliza como razón para cuestionar que el Estado administre los fondos previsionales."",""context_evidence"":[],""criterion_reference"":""include:2"",""stance"":""Apoya el ancla de que la administración estatal amenaza el resguardo legítimo de las cotizaciones por riesgos de capacidad o independencia política."",""uncertainty"":""""}"
159,utt_51df79529d233ae27220::p0006-p0008,utt_51df79529d233ae27220,21735,http://datos.bcn.cl/recurso/cl/documento/704058,llm_002,in_codebook,prevision_como_mercado,,support,684,799,"Licitar por comisión sin considerar la rentabilidad, ¿ayuda a mejorar la rentabilidad de los fondos? ¡Claro que no!","{""alternatives"":[{""concept_id"":""conciencia_costos"",""reason"":""Aunque se menciona la comisión, no se afirma que su costo limite o haga inviable la reforma; la crítica se centra en que se ignore la rentabilidad.""}],""coding"":""La respuesta enfática rechaza una licitación basada solo en la comisión cuando no considera la rentabilidad y presenta la rentabilidad financiera como un criterio necesario para organizar la gestión de los fondos."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""Apoya el ancla que reconoce la inversión financiera y la rentabilidad como mecanismos o criterios legítimos de organización previsional, aunque no aprueba necesariamente esta licitación concreta."",""uncertainty"":""El fragmento no formula expresamente una defensa general de la competencia ni de la administración privada; la codificación se basa en la valoración normativa de la rentabilidad financiera.""}"
168,utt_1425f080c69204b49cb8::p0001,utt_1425f080c69204b49cb8,21735,http://datos.bcn.cl/recurso/cl/documento/704058,llm_000,in_codebook,prevision_como_mercado,,oppose,150,357,"Valoro que un diputado haya tenido la decencia de decir que hay que cuidar el mercado de capitales, que hay que cuidar la banca y que no hay que afectarlos. Ese es el centro de la injusticia en nuestro país.","{""alternatives"":[],""coding"":""La defensa de cuidar el mercado de capitales y la banca es presentada como el centro de la injusticia, lo que critica anteponer intereses financieros o empresariales a la dignidad y finalidad social de la protección previsional."",""context_evidence"":[],""criterion_reference"":""include:3"",""stance"":""El hablante rechaza que la protección previsional se oriente principalmente por la defensa del mercado financiero y la banca; la expresión «centro de la injusticia» fija una oposición al ancla del concepto."",""uncertainty"":""La expresión «Valoro...» puede parecer un respaldo literal del contenido, pero la oración final lo califica como injusticia. Se interpreta como reconocimiento de la franqueza del diputado, no como adhesión a esa orientación.""}"
169,utt_1425f080c69204b49cb8::p0002-p0005,utt_1425f080c69204b49cb8,21735,http://datos.bcn.cl/recurso/cl/documento/704058,llm_000,in_codebook,necesidad_material,,support,560,780,"Invito a este Congreso Nacional a que vote pensando en los pensionados que vemos trabajando en los parques, en los jardines, en las plazas, barriendo las calles, para poder suplementar las pensiones de hambre que tienen.","{""alternatives"":[{""concept_id"":""reciprocidad_contributiva"",""reason"":""Aunque se menciona que los pensionados trabajan, ese trabajo aparece como respuesta a pensiones insuficientes y no como título moral derivado de aportes previos.""}],""coding"":""La exhortación a votar pensando en pensionados que deben trabajar para complementar pensiones calificadas de hambre usa la privación económica como razón para una respuesta previsional."",""context_evidence"":[],""criterion_reference"":""include:3"",""stance"":""Apoya que quienes enfrentan mayores carencias materiales reciban prioridad o mayor protección previsional."",""uncertainty"":""""}"
169,utt_1425f080c69204b49cb8::p0002-p0005,utt_1425f080c69204b49cb8,21735,http://datos.bcn.cl/recurso/cl/documento/704058,llm_001,in_codebook,prevision_como_mercado,,oppose,897,971,tuve la decencia de votar por esa gente y no por los intereses de las AFP.,"{""alternatives"":[],""coding"":""La contraposición entre votar por los pensionados y no por los intereses de las AFP rechaza anteponer intereses empresariales privados a la protección social; el contexto inmediato vincula esos intereses con el mercado de capitales y la banca."",""context_evidence"":[{""source"":""previous_context"",""text"":""Y la discusión es más profunda aún: ¿están defendiendo la dignidad de los chilenos y chilenas o están defendiendo el mercado de capitales y la banca?""}],""criterion_reference"":""include:3"",""stance"":""Se opone a orientar legítimamente la previsión en función de intereses empresariales privados o del negocio de las AFP."",""uncertainty"":""""}"
210,utt_aeb935d2a93de15b300b::p0001,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,llm_000,in_codebook,necesidad_material,,support,558,783,"hemos estado más de una década tratando de hacernos cargo de la insuficiencia de un sistema de pensiones que tiene a la mayoría de los pensionados del país viviendo en condiciones muy precarias, de mucha necesidad y angustia.","{""alternatives"":[],""coding"":""La precariedad, necesidad y angustia de la mayoría de los pensionados se presentan como la privación que motiva hacerse cargo de la insuficiencia del sistema; la necesidad material funciona así como razón para una respuesta previsional."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""La cita respalda que quienes enfrentan mayores necesidades materiales deben recibir una respuesta o mayor protección previsional."",""uncertainty"":""La cita no especifica el mecanismo ni una regla explícita de priorización; el código depende de interpretar «hacernos cargo» como una respuesta normativa a la privación descrita.""}"
211,utt_aeb935d2a93de15b300b::p0002-p0003,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,llm_000,in_codebook,necesidad_material,,support,0,215,"Ellos deberían ser el objetivo principal de las reformas legales que hagamos y de las políticas públicas, como foco de atención de lo que nos debe motivar en el servicio público, en el bien común hacia nuestro país.","{""alternatives"":[{""concept_id"":""identidad"",""reason"":""Aunque el referente es un grupo de pensionados, la prioridad no se justifica por su pertenencia grupal, sino por sus condiciones precarias y su necesidad material.""}],""coding"":""La cita establece que el grupo referido debe ser la prioridad principal de las reformas y políticas públicas. El contexto inmediato identifica a ese grupo como pensionados que viven en condiciones precarias y de necesidad, por lo que la prioridad se funda en una mayor necesidad material."",""context_evidence"":[{""source"":""previous_context"",""text"":""la mayoría de los pensionados del país viviendo en condiciones muy precarias, de mucha necesidad y angustia.""}],""criterion_reference"":""include:2"",""stance"":""Apoya que quienes enfrentan mayores necesidades materiales reciban mayor protección previsional, al convertirlos en el objetivo principal de las reformas."",""uncertainty"":""La necesidad material se explicita en el contexto anterior y no se repite literalmente en el bloque objetivo; el contexto permite resolver el referente de «Ellos».""}"
212,utt_aeb935d2a93de15b300b::p0004,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,llm_000,review,,Protección colectiva frente a contingencias: las sociedades deben organizar sistemas previsionales para abordar las contingencias que las personas no pueden resolver individualmente.,support,0,318,"Los sistemas de pensiones no surgen sin un marco, sin un contexto que los hace necesarios. Se trata precisamente de la forma que han tenido las sociedades de abordar las distintas contingencias que enfrentan las personas en un país, en una comunidad, y que individualmente, es decir, por sí mismas, no pueden resolver.","{""alternatives"":[{""concept_id"":""necesidad_material"",""reason"":""El pasaje alude a contingencias e incapacidad individual, pero no especifica carencia económica, necesidades básicas, vulnerabilidad material ni una priorización de quienes tienen mayores necesidades.""},{""concept_id"":""solidaridad_intergeneracional"",""reason"":""No se mencionan generaciones activas o jubiladas, transferencias entre cohortes ni riesgos compartidos entre generaciones.""},{""concept_id"":""control_responsabilidad_individual"",""reason"":""Aunque se menciona la insuficiencia de la acción individual, no se atribuyen consecuencias previsionales a conductas controlables ni se deriva una regla según la responsabilidad personal.""}],""coding"":""La cita presenta la incapacidad de las personas para resolver individualmente ciertas contingencias como razón de que existan sistemas de pensiones y de que la sociedad las aborde colectivamente. Esta justificación de protección social colectiva no está recogida por un identificador específico del libro."",""context_evidence"":[],""criterion_reference"":""new_concept"",""stance"":""La afirmación apoya que la protección previsional se organice socialmente cuando las personas no pueden resolver por sí solas las contingencias."",""uncertainty"":""El término «contingencias» es amplio y el bloque no precisa si se refiere a necesidades materiales ni qué mecanismo colectivo debería utilizarse; la codificación depende de tratar la afirmación de necesidad de los sistemas como una justificación normativa emergente.""}"
